question_id,question,question_type,difficulty,gold_chunk_ids,retrieved_chunk_ids,scores,chunk_config,embedding_model,recall@1,precision@1,mrr@1,recall@3,precision@3,mrr@3,recall@5,precision@5,mrr@5,recall@10,precision@10,mrr@10
2,What feature does the High Point Waterproof Pant provide for stormy weather?,factual,easy,[2],"[2, 98, 99, 90, 1, 93, 103, 134, 91, 101]","[0.5020633935928345, 0.39187976717948914, 0.39142906665802, 0.38182544708251953, 0.37457937002182007, 0.3732501268386841, 0.3728618621826172, 0.3719139099121094, 0.36469951272010803, 0.36306631565093994]",BROOKS-102422-F23_Footwear__parser_pdfplumber__cs512__ov128,openai-small,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
3,What technology does the Adrenaline GTS 23 use to align the body in its natural motion path?,factual,easy,[3],"[27, 4, 132, 3, 105, 106, 31, 122, 45, 26]","[0.48540979623794556, 0.4744570255279541, 0.46143555641174316, 0.4526123106479645, 0.44352853298187256, 0.4280865788459778, 0.4222160577774048, 0.41889023780822754, 0.41234448552131653, 0.4100761413574219]",BROOKS-102422-F23_Footwear__parser_pdfplumber__cs512__ov128,openai-small,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.25,1.0,0.1,0.25
4,What type of cushioning is featured in the new Adrenaline GTS 23?,factual,easy,[4],"[4, 27, 31, 3, 122, 105, 26, 32, 44, 45]","[0.7130889892578125, 0.6941500902175903, 0.6556233763694763, 0.6524907350540161, 0.6462692618370056, 0.6462478637695312, 0.6376786828041077, 0.6013562679290771, 0.5971441268920898, 0.5856950283050537]",BROOKS-102422-F23_Footwear__parser_pdfplumber__cs512__ov128,openai-small,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
5,How does the incorporation of recycled materials in the shoe design reflect broader trends in consumer preferences and environmental responsibility in the footwear industry?,analytical,medium,[83],"[135, 86, 134, 36, 87, 90, 18, 13, 14, 35]","[0.4565383195877075, 0.4517950415611267, 0.4469320774078369, 0.43684545159339905, 0.425224632024765, 0.4186176657676697, 0.41390907764434814, 0.4129778742790222, 0.41274356842041016, 0.4114364683628082]",BROOKS-102422-F23_Footwear__parser_pdfplumber__cs512__ov128,openai-small,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,"How does the incorporation of recycled materials in the Levitate GTS 6 shoes reflect broader trends in sustainability within the footwear industry, and what implications might this have for consumer behavior?",analytical,medium,[84],"[83, 82, 84, 134, 80, 77, 85, 79, 81, 105]","[0.497718870639801, 0.49155372381210327, 0.4802684485912323, 0.47946226596832275, 0.4771495461463928, 0.4746933579444885, 0.47440221905708313, 0.464179128408432, 0.463276207447052, 0.4622092843055725]",BROOKS-102422-F23_Footwear__parser_pdfplumber__cs512__ov128,openai-small,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.3333333333333333,1.0,0.1,0.3333333333333333
7,How does the incorporation of recycled materials in the EZIGRENE footwear reflect broader trends in the footwear industry and consumer preferences?,analytical,medium,[85],"[86, 85, 82, 79, 83, 77, 80, 87, 76, 134]","[0.5776923894882202, 0.5352781414985657, 0.5336318016052246, 0.5248498320579529, 0.5129376649856567, 0.5118919610977173, 0.5086251497268677, 0.5052368640899658, 0.49109625816345215, 0.45134735107421875]",BROOKS-102422-F23_Footwear__parser_pdfplumber__cs512__ov128,openai-small,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,1.0,0.2,0.5,1.0,0.1,0.5
8,"How do the new footwear options in the FALL 2023 collection cater to different running environments, and what additional apparel features support runners in various weather conditions?",multi-hop,hard,"[0, 1, 2]","[2, 1, 135, 134, 35, 88, 97, 25, 36, 26]","[0.6886817216873169, 0.6782976388931274, 0.6191791892051697, 0.5968292951583862, 0.5705007314682007, 0.5703438520431519, 0.5600963830947876, 0.5472384095191956, 0.5465850830078125, 0.5462818145751953]",BROOKS-102422-F23_Footwear__parser_pdfplumber__cs512__ov128,openai-small,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.4,1.0,0.6666666666666666,0.2,1.0
9,"How do the cushioning technologies and support systems in the Adrenaline GTS 23 and Glycerin 20 running shoes enhance the running experience for users, according to the information provided in the passages?",multi-hop,hard,"[3, 4, 5]","[3, 4, 27, 122, 31, 105, 26, 9, 109, 106]","[0.7113173007965088, 0.6949334144592285, 0.6531569957733154, 0.6296220421791077, 0.6214489936828613, 0.6161879301071167, 0.601745069026947, 0.5929616689682007, 0.5760021209716797, 0.571398913860321]",BROOKS-102422-F23_Footwear__parser_pdfplumber__cs512__ov128,openai-small,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.4,1.0,0.6666666666666666,0.2,1.0
10,"What features of the updated footwear options for runners are highlighted in Passage 2, and how do they relate to the categories listed in Passage 1?",boundary,medium,"[0, 1]","[1, 134, 36, 0, 35, 3, 58, 39, 2, 33]","[0.5410920977592468, 0.5376171469688416, 0.5320073366165161, 0.5146594643592834, 0.5113210678100586, 0.5101557970046997, 0.505648136138916, 0.4994293451309204, 0.49660420417785645, 0.49025821685791016]",BROOKS-102422-F23_Footwear__parser_pdfplumber__cs512__ov128,openai-small,0.5,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,0.4,1.0,1.0,0.2,1.0
11,What features of the High Point apparel and the updated footwear options contribute to a runner's performance and comfort during varying weather conditions?,boundary,medium,"[1, 2]","[1, 2, 134, 36, 58, 3, 135, 4, 35, 59]","[0.6537246704101562, 0.6444175839424133, 0.5709494352340698, 0.5553652048110962, 0.5386335849761963, 0.5259987115859985, 0.5228858590126038, 0.5163509249687195, 0.5130727291107178, 0.5120211243629456]",BROOKS-102422-F23_Footwear__parser_pdfplumber__cs512__ov128,openai-small,0.5,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.4,1.0,1.0,0.2,1.0
0,What is the page number for the 'CUSHION' section in the FOOTWEAR FALL 23 CONTENTS?,factual,easy,[0],"[0, 344, 99, 386, 254, 292, 115, 71, 120, 331]","[0.856992781162262, 0.8374823927879333, 0.825670063495636, 0.8210244178771973, 0.8191588521003723, 0.8188575506210327, 0.8171627521514893, 0.8171461820602417, 0.8170926570892334, 0.816672682762146]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,ada-002,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
1,What technology does the updated Adrenaline GTS 23 feature?,factual,easy,[1],"[2, 11, 74, 87, 162, 317, 117, 270, 1, 216]","[0.845363974571228, 0.8312590718269348, 0.8203356862068176, 0.820263147354126, 0.8187801837921143, 0.8161831498146057, 0.8152896165847778, 0.8148056268692017, 0.8137105107307434, 0.813581109046936]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,ada-002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1111111111111111
2,What technology does the updated Adrenaline GTS 23 feature to support the body’s natural motion path?,factual,medium,[2],"[2, 74, 87, 11, 162, 216, 117, 270, 147, 317]","[0.8529039025306702, 0.8403739929199219, 0.839881420135498, 0.8380375504493713, 0.8336416482925415, 0.8335950374603271, 0.8334991931915283, 0.8327531814575195, 0.8272179365158081, 0.8224523663520813]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,ada-002,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
3,What technology does the Cascadia 17 feature for a stable ride?,factual,easy,[3],"[230, 233, 3, 231, 241, 251, 361, 162, 235, 244]","[0.865845799446106, 0.8439041376113892, 0.8210863471031189, 0.8020957708358765, 0.7972398996353149, 0.7962884902954102, 0.7952737808227539, 0.793676495552063, 0.7926075458526611, 0.7920282483100891]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,ada-002,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.3333333333333333,1.0,0.1,0.3333333333333333
4,What technology does the Divide 4 shoe use to help runners transition from road to trail?,factual,easy,[4],"[232, 4, 257, 229, 231, 3, 12, 230, 1, 233]","[0.8929466605186462, 0.8880409598350525, 0.8842440843582153, 0.8780940175056458, 0.8767698407173157, 0.8551254272460938, 0.8406214714050293, 0.840406596660614, 0.836777925491333, 0.8329851627349854]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,ada-002,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,1.0,0.2,0.5,1.0,0.1,0.5
5,"How does the design of the CASCADIA 17 GTX, specifically the use of the GORE-TEX® Invisible Fit membrane, potentially affect the overall performance and user experience of the shoe in outdoor conditions?",analytical,medium,[241],"[230, 241, 264, 231, 368, 242, 69, 233, 4, 235]","[0.877051830291748, 0.8681977987289429, 0.8650616407394409, 0.8567771911621094, 0.8536979556083679, 0.853218674659729, 0.8493691682815552, 0.8477035760879517, 0.8470938801765442, 0.8442344665527344]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,ada-002,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,1.0,0.2,0.5,1.0,0.1,0.5
6,How does the design of the GORE-TEX® Invisible Fit membrane potentially impact user experience in terms of comfort and performance compared to traditional waterproof technologies?,analytical,medium,[242],"[264, 242, 368, 69, 367, 232, 42, 4, 230, 263]","[0.8765072226524353, 0.8635513186454773, 0.861333966255188, 0.8420450687408447, 0.8255783319473267, 0.8199782967567444, 0.8143336772918701, 0.8124101758003235, 0.8100327849388123, 0.8060333132743835]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,ada-002,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,1.0,0.2,0.5,1.0,0.1,0.5
7,"What might the repeated mention of 'NEW' in the text suggest about the products listed, and how could this impact consumer perception?",analytical,medium,[243],"[372, 375, 371, 228, 392, 6, 391, 374, 420, 400]","[0.784914493560791, 0.7789531946182251, 0.7772479057312012, 0.7682726979255676, 0.7619020342826843, 0.757656991481781, 0.7570948004722595, 0.7556484341621399, 0.7547934055328369, 0.754776120185852]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,ada-002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,"How do the innovations in the Adrenaline GTS 23 and the Speed category footwear collectively enhance a runner's performance on both road and trail terrains, as described in the passages?",multi-hop,hard,"[0, 1, 2]","[11, 1, 2, 147, 146, 74, 12, 87, 8, 229]","[0.8772657513618469, 0.8701230883598328, 0.8675657510757446, 0.8633502125740051, 0.860619843006134, 0.8556983470916748, 0.8555333018302917, 0.8535938262939453, 0.8533817529678345, 0.8501270413398743]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,ada-002,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.4,0.5,0.6666666666666666,0.2,0.5
9,How do the features of the Cascadia 17 and Divide 4 cater to varying trail conditions and how does the High Point apparel complement these shoes for different weather scenarios?,multi-hop,hard,"[3, 4, 5]","[4, 231, 229, 230, 233, 232, 3, 5, 257, 374]","[0.8966538906097412, 0.8831229209899902, 0.8815017938613892, 0.8746820688247681, 0.8572692275047302, 0.8546015024185181, 0.8504483699798584, 0.8445306420326233, 0.839472234249115, 0.834029495716095]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,ada-002,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.2,1.0,1.0,0.3,1.0
10,What specific footwear technology is highlighted in the Fall 2023 collection that aims to enhance the running experience for all types of runners?,boundary,medium,"[0, 1]","[1, 8, 0, 12, 195, 365, 344, 164, 187, 356]","[0.9035730957984924, 0.872505247592926, 0.8685758709907532, 0.8648352026939392, 0.86449134349823, 0.8642644882202148, 0.859062910079956, 0.8526417016983032, 0.8520979285240173, 0.8518556952476501]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,ada-002,0.5,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.4,1.0,1.0,0.2,1.0
11,What features of the Adrenaline GTS 23 contribute to a supported running experience and how do they compare to the Hyperion models designed for speed?,boundary,medium,"[1, 2]","[2, 147, 146, 11, 162, 74, 1, 87, 117, 270]","[0.8855609893798828, 0.8773525357246399, 0.8731070160865784, 0.860236644744873, 0.8501635193824768, 0.8380784392356873, 0.8380473852157593, 0.8350787162780762, 0.8312251567840576, 0.8309037685394287]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,ada-002,0.5,1.0,1.0,0.5,0.3333333333333333,1.0,0.5,0.2,1.0,1.0,0.2,1.0
0,What is the page number for the 'CUSHION' section in the FOOTWEAR FALL 23 CONTENTS?,factual,easy,[0],"[0, 344, 397, 434, 402, 247, 391, 139, 120, 386]","[0.5741499066352844, 0.5183453559875488, 0.5121888518333435, 0.4972277581691742, 0.4857731759548187, 0.48490190505981445, 0.4810236692428589, 0.47983160614967346, 0.478792279958725, 0.4773465394973755]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,openai-large,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
1,What technology does the updated Adrenaline GTS 23 feature?,factual,easy,[1],"[2, 11, 270, 74, 117, 87, 163, 216, 317, 162]","[0.753219723701477, 0.7039961814880371, 0.6841878890991211, 0.6837525367736816, 0.6836162805557251, 0.6814888119697571, 0.6759955883026123, 0.6714152693748474, 0.6698720455169678, 0.6506540179252625]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,openai-large,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,What technology does the updated Adrenaline GTS 23 feature to support the body’s natural motion path?,factual,medium,[2],"[2, 87, 74, 363, 362, 270, 117, 216, 11, 43]","[0.7444185018539429, 0.6923383474349976, 0.6912212371826172, 0.6855027675628662, 0.6851112246513367, 0.6787296533584595, 0.6782350540161133, 0.6776953339576721, 0.6673884987831116, 0.662009596824646]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,openai-large,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
3,What technology does the Cascadia 17 feature for a stable ride?,factual,easy,[3],"[230, 233, 3, 363, 364, 362, 231, 235, 240, 4]","[0.6279900074005127, 0.5849224328994751, 0.5675767660140991, 0.5574885606765747, 0.53367018699646, 0.5309275388717651, 0.5291447639465332, 0.5269376039505005, 0.5128427743911743, 0.5097248554229736]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,openai-large,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.3333333333333333,1.0,0.1,0.3333333333333333
4,What technology does the Divide 4 shoe use to help runners transition from road to trail?,factual,easy,[4],"[232, 4, 257, 231, 3, 362, 229, 234, 363, 366]","[0.7240382432937622, 0.6983669996261597, 0.6964040994644165, 0.6705700755119324, 0.6669068932533264, 0.6437079906463623, 0.6130363345146179, 0.6050618886947632, 0.60379958152771, 0.5910862684249878]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,openai-large,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,1.0,0.2,0.5,1.0,0.1,0.5
5,"How does the design of the CASCADIA 17 GTX, specifically the use of the GORE-TEX® Invisible Fit membrane, potentially affect the overall performance and user experience of the shoe in outdoor conditions?",analytical,medium,[241],"[368, 231, 242, 230, 367, 241, 264, 235, 4, 232]","[0.7049041986465454, 0.6810227632522583, 0.6805901527404785, 0.6762499809265137, 0.6663612127304077, 0.6649917960166931, 0.6455657482147217, 0.6455227136611938, 0.6354070901870728, 0.6281057596206665]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,openai-large,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.16666666666666666
6,How does the design of the GORE-TEX® Invisible Fit membrane potentially impact user experience in terms of comfort and performance compared to traditional waterproof technologies?,analytical,medium,[242],"[368, 242, 367, 264, 69, 369, 232, 366, 180, 35]","[0.6688783168792725, 0.6416758298873901, 0.6348773241043091, 0.5745783448219299, 0.5137453079223633, 0.47872817516326904, 0.4737165868282318, 0.4660874903202057, 0.4594285488128662, 0.4564457833766937]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,openai-large,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,1.0,0.2,0.5,1.0,0.1,0.5
7,"What might the repeated mention of 'NEW' in the text suggest about the products listed, and how could this impact consumer perception?",analytical,medium,[243],"[222, 372, 155, 167, 101, 272, 156, 401, 203, 217]","[0.2963334918022156, 0.29069191217422485, 0.2900216579437256, 0.2809843122959137, 0.27832403779029846, 0.2775326073169708, 0.2770441174507141, 0.2767484486103058, 0.27672556042671204, 0.274960458278656]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,openai-large,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,"How do the innovations in the Adrenaline GTS 23 and the Speed category footwear collectively enhance a runner's performance on both road and trail terrains, as described in the passages?",multi-hop,hard,"[0, 1, 2]","[2, 3, 11, 362, 162, 163, 74, 174, 8, 1]","[0.7269998788833618, 0.644856333732605, 0.6364502310752869, 0.6271603107452393, 0.6164883375167847, 0.6146588325500488, 0.606849193572998, 0.6046398878097534, 0.6028954982757568, 0.6007411479949951]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,openai-large,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.2,1.0,0.6666666666666666,0.2,1.0
9,How do the features of the Cascadia 17 and Divide 4 cater to varying trail conditions and how does the High Point apparel complement these shoes for different weather scenarios?,multi-hop,hard,"[3, 4, 5]","[4, 231, 3, 230, 229, 232, 257, 233, 427, 235]","[0.7505019307136536, 0.7409098148345947, 0.7051039934158325, 0.6826700568199158, 0.670171856880188, 0.6677296757698059, 0.6457045078277588, 0.6322343945503235, 0.6192684173583984, 0.6029512882232666]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,openai-large,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.4,1.0,0.6666666666666666,0.2,1.0
10,What specific footwear technology is highlighted in the Fall 2023 collection that aims to enhance the running experience for all types of runners?,boundary,medium,"[0, 1]","[1, 344, 210, 362, 8, 365, 360, 203, 217, 204]","[0.7138665914535522, 0.6408225297927856, 0.634158194065094, 0.6338977813720703, 0.6327857971191406, 0.6312721967697144, 0.6296815276145935, 0.625728189945221, 0.6250026226043701, 0.6182919144630432]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,openai-large,0.5,1.0,1.0,0.5,0.3333333333333333,1.0,0.5,0.2,1.0,0.5,0.1,1.0
11,What features of the Adrenaline GTS 23 contribute to a supported running experience and how do they compare to the Hyperion models designed for speed?,boundary,medium,"[1, 2]","[2, 147, 11, 162, 74, 87, 270, 117, 174, 146]","[0.7830140590667725, 0.7376725673675537, 0.7126929759979248, 0.7001034617424011, 0.6960294246673584, 0.6820716261863708, 0.6795231699943542, 0.6789937019348145, 0.6657377481460571, 0.6641860008239746]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,openai-large,0.5,1.0,1.0,0.5,0.3333333333333333,1.0,0.5,0.2,1.0,0.5,0.1,1.0
0,What is the page number for the 'CUSHION' section in the FOOTWEAR FALL 23 CONTENTS?,factual,easy,[0],"[0, 386, 344, 397, 350, 247, 120, 139, 212, 273]","[0.6078218221664429, 0.5652761459350586, 0.5565463304519653, 0.5481884479522705, 0.5466134548187256, 0.5411571264266968, 0.5382708311080933, 0.5371890068054199, 0.535809338092804, 0.5350914001464844]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,openai-small,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
1,What technology does the updated Adrenaline GTS 23 feature?,factual,easy,[1],"[2, 317, 11, 162, 87, 74, 117, 270, 216, 371]","[0.6238439679145813, 0.5518885850906372, 0.5414129495620728, 0.540049135684967, 0.5208693146705627, 0.5180229544639587, 0.5079416036605835, 0.507854163646698, 0.5035945773124695, 0.49585026502609253]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,openai-small,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,What technology does the updated Adrenaline GTS 23 feature to support the body’s natural motion path?,factual,medium,[2],"[2, 74, 87, 117, 270, 317, 216, 162, 362, 11]","[0.6351794600486755, 0.5816486477851868, 0.5794563293457031, 0.5732421875, 0.5731863379478455, 0.56203293800354, 0.5565233826637268, 0.5508561730384827, 0.5461951494216919, 0.5457260012626648]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,openai-small,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
3,What technology does the Cascadia 17 feature for a stable ride?,factual,easy,[3],"[230, 3, 233, 231, 363, 4, 229, 241, 362, 251]","[0.6111227869987488, 0.5386040210723877, 0.5367053747177124, 0.5200563669204712, 0.5011008977890015, 0.48101210594177246, 0.4650754928588867, 0.45745864510536194, 0.4532008171081543, 0.45195841789245605]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,openai-small,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,1.0,0.2,0.5,1.0,0.1,0.5
4,What technology does the Divide 4 shoe use to help runners transition from road to trail?,factual,easy,[4],"[232, 257, 4, 3, 362, 234, 229, 231, 363, 361]","[0.6596471667289734, 0.6484209299087524, 0.6377100348472595, 0.6319262981414795, 0.6238709688186646, 0.6097863912582397, 0.6087907552719116, 0.606531023979187, 0.6054095029830933, 0.5753260254859924]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,openai-small,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.3333333333333333,1.0,0.1,0.3333333333333333
5,"How does the design of the CASCADIA 17 GTX, specifically the use of the GORE-TEX® Invisible Fit membrane, potentially affect the overall performance and user experience of the shoe in outdoor conditions?",analytical,medium,[241],"[231, 242, 241, 4, 368, 230, 367, 235, 264, 69]","[0.6226478815078735, 0.6125975251197815, 0.6120610237121582, 0.6003897190093994, 0.5877363681793213, 0.5845500230789185, 0.5749987363815308, 0.5677230954170227, 0.5582082271575928, 0.5302672386169434]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,openai-small,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.3333333333333333,1.0,0.1,0.3333333333333333
6,How does the design of the GORE-TEX® Invisible Fit membrane potentially impact user experience in terms of comfort and performance compared to traditional waterproof technologies?,analytical,medium,[242],"[242, 367, 368, 264, 69, 4, 245, 235, 180, 246]","[0.6338644027709961, 0.6111761331558228, 0.5893309116363525, 0.5787608623504639, 0.5129607915878296, 0.44885483384132385, 0.44877758622169495, 0.4434320330619812, 0.43834468722343445, 0.43335404992103577]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,openai-small,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
7,"What might the repeated mention of 'NEW' in the text suggest about the products listed, and how could this impact consumer perception?",analytical,medium,[243],"[372, 222, 217, 375, 272, 119, 156, 204, 101, 371]","[0.36957991123199463, 0.3362402319908142, 0.3309156596660614, 0.33022284507751465, 0.3292210102081299, 0.3257204592227936, 0.32396963238716125, 0.32346880435943604, 0.31949692964553833, 0.3169897198677063]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,openai-small,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,"How do the innovations in the Adrenaline GTS 23 and the Speed category footwear collectively enhance a runner's performance on both road and trail terrains, as described in the passages?",multi-hop,hard,"[0, 1, 2]","[2, 3, 11, 362, 174, 8, 146, 234, 1, 251]","[0.6571056842803955, 0.6195522546768188, 0.6108765006065369, 0.6006374359130859, 0.5947519540786743, 0.5800486207008362, 0.5749216079711914, 0.5644951462745667, 0.5644533634185791, 0.5640436410903931]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,openai-small,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.2,1.0,0.6666666666666666,0.2,1.0
9,How do the features of the Cascadia 17 and Divide 4 cater to varying trail conditions and how does the High Point apparel complement these shoes for different weather scenarios?,multi-hop,hard,"[3, 4, 5]","[4, 231, 229, 230, 3, 233, 232, 257, 374, 241]","[0.7328892946243286, 0.7183898687362671, 0.6580764651298523, 0.6486883163452148, 0.6247392892837524, 0.5856145620346069, 0.5537272095680237, 0.5503464937210083, 0.5361666083335876, 0.5330478549003601]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,openai-small,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.4,1.0,0.6666666666666666,0.2,1.0
10,What specific footwear technology is highlighted in the Fall 2023 collection that aims to enhance the running experience for all types of runners?,boundary,medium,"[0, 1]","[1, 8, 344, 365, 195, 351, 360, 362, 217, 188]","[0.733457624912262, 0.6814936995506287, 0.6411094665527344, 0.6395435929298401, 0.6199253797531128, 0.6134666800498962, 0.6084994077682495, 0.5996028780937195, 0.594629168510437, 0.5884286761283875]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,openai-small,0.5,1.0,1.0,0.5,0.3333333333333333,1.0,0.5,0.2,1.0,0.5,0.1,1.0
11,What features of the Adrenaline GTS 23 contribute to a supported running experience and how do they compare to the Hyperion models designed for speed?,boundary,medium,"[1, 2]","[2, 147, 162, 146, 174, 11, 155, 179, 317, 9]","[0.7312018871307373, 0.6826963424682617, 0.6571509838104248, 0.6457560658454895, 0.5713820457458496, 0.5703391432762146, 0.5630356073379517, 0.5605946779251099, 0.5505876541137695, 0.5472608804702759]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs128__ov32,openai-small,0.5,1.0,1.0,0.5,0.3333333333333333,1.0,0.5,0.2,1.0,0.5,0.1,1.0
0,What is the page number for the 'CUSHION' section in the Fall 23 Footwear contents?,factual,easy,[0],"[0, 104, 35, 108, 56, 122, 46, 167, 132, 78]","[0.8588573932647705, 0.8278229236602783, 0.8275982737541199, 0.8260950446128845, 0.825232207775116, 0.8238500356674194, 0.823489785194397, 0.8233066201210022, 0.8232690095901489, 0.8230083584785461]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,ada-002,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
1,What technology does the updated Adrenaline GTS 23 feature?,factual,easy,[1],"[6, 1, 164, 45, 80, 73, 141, 207, 210, 110]","[0.8344072699546814, 0.8194367289543152, 0.8169459700584412, 0.8160125017166138, 0.810099720954895, 0.8092783689498901, 0.8060103058815002, 0.803983211517334, 0.8030490279197693, 0.7998440265655518]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,ada-002,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,1.0,0.2,0.5,1.0,0.1,0.5
